0.72	3.50	2.35	2.97	0.40	8.19	7.45	7.22	40.00	30.00	2.00
0.72	4.02	2.33	2.93	0.33	8.03	7.42	7.14	40.00	30.00	2.00
1.10	3.87	2.46	3.19	0.32	8.08	7.43	7.24	40.00	30.00	2.00
0.98	4.16	2.67	3.18	0.43	8.15	7.52	7.21	40.00	30.00	2.00
0.93	4.19	2.42	3.50	0.38	8.05	7.51	7.21	40.00	30.00	2.00
1.07	4.13	2.28	2.88	0.46	8.01	7.47	7.18	40.00	30.00	2.00
0.78	3.30	3.10	3.88	0.46	7.99	7.48	7.29	40.00	30.00	2.00
0.92	3.57	2.54	2.97	0.43	8.02	7.51	7.22	40.00	30.00	2.00
1.16	4.10	2.23	3.24	0.36	8.03	7.43	7.20	40.00	30.00	2.00
0.84	3.62	2.59	3.00	0.44	7.99	7.43	7.19	40.00	30.00	2.00
1.11	4.47	3.05	3.63	0.48	7.83	7.34	7.08	40.00	30.00	2.00
0.89	3.76	2.42	3.02	0.43	8.02	7.42	7.21	40.00	30.00	2.00
0.68	3.96	3.20	3.80	0.39	8.12	7.58	7.20	40.00	30.00	2.00
0.89	3.90	2.79	3.53	0.38	7.97	7.43	7.17	40.00	30.00	2.00
1.15	3.44	2.72	3.32	0.43	7.89	7.36	7.19	40.00	30.00	2.00
0.89	4.38	2.93	3.56	0.38	8.12	7.38	7.18	40.00	30.00	2.00
0.88	3.47	2.57	3.39	0.39	7.83	7.30	7.15	40.00	30.00	2.00
0.88	3.00	2.40	2.85	0.38	8.01	7.46	7.20	40.00	30.00	2.00
0.82	3.99	2.55	3.50	0.43	8.02	7.42	7.15	40.00	30.00	2.00
0.87	3.82	2.46	3.18	0.35	7.90	7.38	7.15	40.00	30.00	2.00
0.66	3.96	3.11	3.89	0.35	7.70	7.35	7.16	40.00	30.00	2.00
0.75	3.07	2.99	3.68	0.41	7.96	7.30	7.14	40.00	30.00	2.00
1.36	3.62	3.08	3.23	0.44	7.99	7.36	7.18	40.00	30.00	2.00
1.40	3.84	2.64	3.04	0.35	8.06	7.40	7.20	40.00	30.00	2.00
0.88	3.53	2.76	2.99	0.43	8.08	7.40	7.20	40.00	30.00	2.00
0.89	3.42	2.58	3.25	0.43	8.00	7.34	7.22	40.00	30.00	2.00
1.04	3.64	2.44	3.37	0.47	7.97	7.37	7.15	40.00	30.00	2.00
0.91	3.82	2.57	3.14	0.45	7.96	7.38	7.14	40.00	30.00	2.00
1.14	3.86	2.93	3.41	0.47	8.10	7.46	7.17	40.00	30.00	2.00
0.87	3.62	2.90	3.57	0.49	8.12	7.47	7.23	40.00	30.00	2.00
1.10	3.45	2.74	3.48	0.45	8.04	7.47	7.14	40.00	30.00	2.00
1.19	3.28	2.57	3.82	0.58	7.91	7.33	7.10	40.00	30.00	2.00
0.94	3.40	3.42	3.75	0.48	7.90	7.36	7.10	40.00	30.00	2.00
0.72	3.42	3.18	3.77	0.48	8.08	7.48	7.15	40.00	30.00	2.00
0.68	3.35	3.29	4.52	0.45	8.00	7.44	7.14	40.00	30.00	2.00
0.74	3.70	3.46	4.36	0.53	8.03	7.40	7.16	40.00	30.00	2.00
0.62	4.02	3.50	4.23	0.38	8.08	7.40	7.18	40.00	30.00	2.00
0.58	3.55	3.34	4.32	0.50	7.87	7.33	7.11	40.00	30.00	2.00
1.13	3.43	3.24	4.43	0.55	7.78	7.17	7.00	50.00	40.00	2.00
1.03	4.13	3.18	4.23	0.52	7.82	7.36	7.04	50.00	40.00	2.00
1.15	3.30	3.35	4.53	0.31	7.82	7.20	7.12	50.00	40.00	2.00
0.63	4.03	3.26	4.47	0.45	7.76	7.28	7.06	50.00	30.00	2.00
1.08	2.99	3.00	4.22	0.36	7.96	7.33	7.12	50.00	30.00	2.00
2.22	3.33	3.36	5.28	0.42	7.84	7.12	7.05	50.00	40.00	2.00
3.60	4.17	3.96	6.02	0.53	7.73	7.06	6.92	60.00	50.00	2.00
2.82	3.16	3.95	4.76	1.29	7.65	7.15	7.05	60.00	40.00	5.00
0.58	3.67	4.17	6.29	1.08	7.58	7.18	6.91	60.00	50.00	5.00
0.42	3.21	3.92	6.39	1.50	7.62	7.12	6.91	60.00	50.00	5.00
3.39	3.15	3.65	4.88	0.28	8.04	7.12	7.00	60.00	50.00	2.00
2.64	4.06	3.88	5.45	0.38	7.93	7.18	7.04	50.00	40.00	2.00
2.78	3.65	3.98	6.10	0.41	7.79	7.12	6.99	50.00	40.00	2.00
2.70	4.04	4.32	4.99	0.44	7.79	7.77	6.89	50.00	40.00	2.00
2.23	4.46	3.64	5.59	0.34	7.96	7.17	6.98	50.00	40.00	2.00
2.50	3.97	3.23	5.57	0.31	7.96	7.15	6.93	50.00	40.00	2.00
2.28	3.06	3.43	5.48	0.45	7.98	7.17	6.97	50.00	40.00	2.00
2.13	3.66	3.96	5.38	0.49	7.84	7.10	7.01	50.00	40.00	2.00
2.06	3.81	4.13	6.23	0.47	7.48	7.02	6.80	50.00	40.00	2.00
2.25	3.96	4.19	6.30	0.62	7.78	7.08	6.93	50.00	40.00	2.00
2.40	4.04	3.66	6.25	0.46	7.82	7.09	6.95	50.00	40.00	2.00
3.87	3.44	4.08	6.57	0.35	7.56	6.91	6.86	50.00	40.00	2.00
2.67	3.58	4.34	6.62	0.50	7.59	6.99	6.85	50.00	40.00	2.00
1.16	3.60	4.17	6.77	0.59	7.68	7.10	6.96	50.00	40.00	2.00
2.59	3.30	4.64	7.71	0.50	7.52	6.98	6.96	60.00	50.00	2.00
2.94	3.25	5.99	8.62	0.73	7.38	6.95	6.76	60.00	50.00	5.00
4.20	3.30	5.25	7.31	1.65	7.46	6.87	6.83	80.00	50.00	5.00
4.48	3.83	4.46	6.88	1.50	7.46	6.87	6.82	60.00	50.00	5.00
4.83	2.97	4.39	7.38	0.97	7.79	6.87	7.00	60.00	50.00	5.00
4.15	3.09	3.74	6.23	1.01	7.44	6.87	6.88	60.00	50.00	5.00
3.64	4.45	3.46	5.06	0.70	7.78	6.86	6.77	50.00	40.00	2.00
1.29	3.96	3.32	5.00	0.62	7.72	7.02	6.89	50.00	40.00	2.00
2.90	3.46	3.28	5.11	0.79	7.49	6.90	6.86	50.00	30.00	2.00
2.22	3.64	3.88	4.80	0.71	7.64	7.08	6.88	50.00	30.00	2.00
2.29	3.08	2.62	4.23	0.87	7.42	6.91	6.87	50.00	40.00	2.00
2.11	3.54	3.80	5.49	0.96	7.28	6.88	6.74	50.00	40.00	5.00
2.12	3.58	3.68	5.60	1.06	7.49	6.82	6.79	50.00	40.00	5.00
2.06	4.73	3.46	6.44	0.90	7.40	6.90	6.70	50.00	40.00	5.00
2.38	4.19	3.13	4.65	1.00	7.34	6.86	6.77	60.00	40.00	5.00
2.61	3.51	3.14	5.41	0.60	7.50	6.85	6.76	60.00	40.00	5.00
3.12	4.13	3.99	6.55	0.95	7.38	6.76	6.79	60.00	40.00	5.00
3.70	3.59	5.58	8.64	1.68	7.27	6.69	6.65	80.00	50.00	5.00
2.27	4.71	5.26	7.60	1.84	7.31	6.80	6.74	80.00	50.00	5.00
3.48	3.32	4.48	7.98	1.94	7.52	6.74	6.69	80.00	40.00	5.00
1.00	3.67	3.65	5.56	0.79	7.50	7.02	6.79	60.00	50.00	5.00
0.79	3.32	3.67	5.07	1.18	7.60	7.12	6.80	60.00	50.00	5.00
2.62	3.76	3.05	5.08	0.72	7.52	6.96	6.66	40.00	40.00	5.00
1.74	4.10	2.96	4.96	0.68	7.38	6.95	6.82	60.00	40.00	2.00
1.56	2.50	2.76	4.45	0.80	7.60	6.95	6.84	60.00	40.00	2.00
2.69	3.43	3.20	4.99	0.88	7.36	6.89	6.70	60.00	40.00	5.00
0.84	4.34	2.67	6.26	0.97	7.38	6.86	6.74	60.00	50.00	5.00
0.46	4.18	2.74	5.47	1.01	7.60	7.00	6.80	60.00	50.00	5.00
0.65	3.76	3.85	6.17	1.41	7.20	6.88	6.78	60.00	50.00	5.00
0.42	4.31	3.20	5.66	0.95	7.40	6.89	6.68	60.00	50.00	5.00
0.52	4.98	3.15	5.29	0.75	7.62	6.88	6.68	60.00	50.00	5.00
0.61	4.50	3.46	6.30	0.98	7.55	6.93	6.64	60.00	50.00	5.00
0.99	3.75	3.48	6.07	0.90	7.43	6.89	6.72	60.00	50.00	5.00
1.10	3.78	3.46	5.70	0.90	7.30	6.85	6.64	60.00	50.00	5.00
0.82	3.91	3.48	6.83	0.87	7.19	6.79	6.70	60.00	50.00	5.00
0.64	3.69	4.24	6.80	0.89	7.33	6.89	6.73	60.00	50.00	5.00
0.91	4.00	3.84	6.44	0.97	7.50	6.84	6.65	80.00	50.00	5.00
0.93	3.96	4.12	6.59	0.90	7.22	6.58	6.45	80.00	60.00	5.00
0.80	4.22	4.23	7.09	0.68	7.27	6.85	6.67	80.00	60.00	5.00
1.25	3.40	3.67	6.83	0.98	7.36	6.80	6.62	80.00	60.00	5.00
1.48	4.29	4.18	6.60	0.89	7.22	6.76	6.59	80.00	60.00	5.00
1.20	3.99	3.48	6.86	0.79	7.33	6.68	6.60	80.00	60.00	5.00
1.57	3.71	3.74	5.97	0.87	7.33	6.73	6.53	80.00	60.00	5.00
1.49	4.36	3.61	6.39	0.68	7.30	6.80	6.53	70.00	50.00	5.00
2.14	3.50	3.38	6.04	0.79	7.33	6.79	6.60	70.00	50.00	5.00
2.10	4.18	3.64	5.65	0.76	7.50	6.77	6.61	70.00	50.00	5.00
1.72	4.00	2.80	4.81	0.47	7.56	6.85	6.65	70.00	40.00	5.00
1.67	4.51	2.58	4.89	0.94	7.43	6.82	6.62	60.00	40.00	5.00
1.50	4.41	2.48	4.32	0.84	7.46	6.77	6.52	60.00	40.00	5.00
1.90	3.98	2.89	4.32	0.82	7.55	6.88	6.70	60.00	40.00	5.00
1.95	4.25	2.74	4.76	0.78	7.50	6.84	6.63	60.00	40.00	5.00
1.84	4.12	2.44	4.13	0.76	7.60	6.93	6.73	60.00	40.00	5.00
2.34	3.64	2.41	4.39	0.58	7.57	6.84	6.52	60.00	40.00	5.00
2.47	4.05	2.49	4.10	0.74	7.50	6.78	6.52	60.00	40.00	5.00
2.70	4.98	2.64	4.67	0.58	7.48	6.62	6.47	60.00	40.00	5.00
1.46	4.12	2.72	4.78	0.76	7.45	6.71	6.60	60.00	40.00	5.00
3.20	4.08	2.74	5.10	0.69	7.39	6.60	6.45	60.00	40.00	5.00
2.50	4.91	2.96	5.16	0.70	7.56	6.76	6.47	60.00	40.00	5.00
2.33	4.55	3.46	4.84	0.68	7.83	6.81	6.59	60.00	40.00	5.00
2.16	3.87	3.36	5.05	0.65	7.70	6.86	6.67	60.00	40.00	5.00
1.75	3.31	3.24	4.90	0.60	7.60	6.83	6.61	60.00	40.00	5.00
2.02	3.98	3.54	4.59	0.84	7.70	6.69	6.75	60.00	40.00	5.00
2.08	3.83	2.89	4.83	0.67	7.56	6.83	6.65	60.00	40.00	5.00
1.96	4.21	2.75	4.67	0.54	7.67	6.52	6.52	50.00	40.00	2.00
1.98	4.26	2.88	4.38	0.80	7.64	6.80	6.68	60.00	40.00	5.00
1.78	4.20	2.70	4.60	0.94	7.50	6.85	6.60	60.00	40.00	5.00
1.17	4.48	2.71	3.99	0.78	7.66	6.98	6.56	60.00	40.00	5.00
0.94	4.05	2.81	4.15	0.87	7.67	7.04	6.72	50.00	40.00	5.00
0.56	3.96	2.82	4.39	0.84	7.58	6.99	6.74	60.00	40.00	5.00
0.74	4.78	2.65	4.48	0.58	7.65	7.00	6.61	50.00	40.00	5.00
1.05	4.42	3.16	4.75	0.78	7.96	7.16	6.76	60.00	50.00	5.00
0.43	3.40	2.89	4.84	0.85	7.86	7.08	6.80	60.00	40.00	5.00
0.77	4.14	3.03	4.62	0.63	7.96	7.37	6.78	60.00	40.00	2.00
1.05	4.60	2.87	4.57	0.74	7.88	7.00	6.86	50.00	30.00	2.00
0.52	4.69	3.05	4.70	0.72	7.90	7.16	6.76	50.00	30.00	2.00
0.60	4.70	2.76	5.17	0.60	7.84	7.07	6.80	50.00	30.00	2.00
0.80	4.02	3.15	5.12	0.67	7.85	7.06	6.78	50.00	30.00	2.00
0.68	4.37	3.24	4.65	0.65	7.75	7.00	6.78	50.00	30.00	2.00
0.58	4.31	3.47	5.26	0.72	7.78	7.12	6.74	50.00	30.00	2.00
0.54	4.68	3.38	5.10	0.80	7.88	7.12	6.80	50.00	30.00	2.00
0.64	4.00	3.56	5.74	0.79	7.86	7.10	6.82	50.00	40.00	5.00
2.40	4.06	3.64	5.26	0.50	7.80	6.98	6.67	50.00	50.00	2.00
0.62	4.18	3.58	5.87	0.68	7.72	7.06	6.79	50.00	40.00	2.00
0.65	4.16	3.48	5.69	0.48	7.67	7.01	6.84	50.00	40.00	2.00
0.79	3.64	3.22	5.38	0.66	7.85	7.02	6.74	50.00	40.00	2.00
0.98	4.05	4.64	5.57	0.66	7.82	6.99	6.85	50.00	40.00	2.00
0.49	3.79	3.87	5.80	0.57	7.78	7.04	6.90	50.00	40.00	2.00
0.84	4.00	3.85	5.63	0.72	7.87	6.96	6.71	50.00	40.00	2.00
0.74	4.16	3.81	5.47	0.52	8.06	7.16	6.72	50.00	40.00	2.00
0.60	4.18	3.82	6.12	0.54	8.01	7.12	6.85	50.00	40.00	2.00
0.60	4.41	3.51	5.69	0.39	8.02	7.13	6.68	50.00	40.00	2.00
0.56	4.22	3.98	5.96	0.67	7.94	7.22	6.81	50.00	40.00	2.00
0.73	4.08	4.18	5.60	0.85	7.83	7.25	6.81	50.00	40.00	2.00
1.03	4.12	4.54	5.16	0.60	7.80	7.10	6.88	50.00	40.00	2.00
0.88	3.96	3.96	5.68	0.90	8.00	7.28	6.75	50.00	40.00	2.00
0.75	4.64	4.22	5.61	0.74	8.04	7.11	6.88	50.00	40.00	2.00
0.60	4.12	4.66	5.82	0.89	7.87	7.21	6.83	50.00	40.00	2.00
0.54	3.75	4.32	6.50	0.89	8.00	7.20	6.82	50.00	40.00	2.00
0.68	3.20	4.68	5.99	0.90	7.69	7.06	6.86	50.00	40.00	2.00
0.77	3.83	4.45	6.98	0.37	7.73	7.01	6.83	50.00	40.00	2.00
0.76	4.02	4.76	7.46	0.44	7.99	7.10	6.86	50.00	40.00	2.00
1.14	4.54	5.46	7.75	0.35	7.94	7.00	6.90	50.00	40.00	2.00
0.80	4.46	5.30	7.27	0.35	8.08	7.18	6.83	50.00	40.00	2.00
0.58	4.32	4.48	7.80	0.48	8.10	7.12	6.88	50.00	40.00	2.00
0.10	3.78	4.59	7.11	0.41	8.03	7.15	6.92	50.00	40.00	2.00
0.44	4.61	5.68	7.03	0.49	7.97	7.05	6.88	50.00	40.00	2.00
0.29	4.25	4.58	6.69	0.48	7.96	7.20	6.88	50.00	40.00	2.00
0.48	3.84	4.59	6.75	0.43	7.86	7.06	6.95	50.00	40.00	2.00
0.69	3.98	4.67	6.88	0.50	7.70	6.94	6.83	50.00	40.00	2.00
0.27	3.67	4.69	6.58	0.46	7.79	7.18	6.84	50.00	40.00	2.00
0.72	3.81	4.51	6.48	0.36	7.79	7.08	6.93	50.00	40.00	2.00
0.04	3.91	3.85	6.52	0.31	7.80	7.26	6.92	50.00	40.00	2.00
0.31	4.10	4.29	6.18	0.33	7.92	7.09	6.85	50.00	40.00	2.00
0.62	4.38	4.39	6.51	0.46	7.83	7.00	6.84	50.00	40.00	2.00
0.04	4.03	4.46	7.00	0.47	7.94	7.25	7.00	50.00	40.00	2.00
0.98	3.67	4.35	7.14	0.35	8.11	7.22	6.95	50.00	40.00	2.00
0.27	4.22	5.29	6.84	0.36	7.99	7.22	6.98	50.00	40.00	2.00
0.70	3.85	5.60	7.32	0.39	7.89	7.05	6.93	50.00	40.00	2.00
0.33	4.76	6.11	7.60	0.35	7.85	7.06	6.93	50.00	40.00	2.00
0.37	4.09	5.88	7.24	0.32	8.02	7.32	6.99	50.00	40.00	2.00
0.78	4.50	5.69	7.52	0.39	7.99	7.18	7.06	50.00	40.00	2.00
0.31	3.93	5.44	7.43	0.34	8.00	7.20	6.98	50.00	40.00	2.00
0.27	4.02	5.50	7.40	0.38	8.18	7.30	6.98	50.00	40.00	2.00
0.61	4.22	5.12	6.88	0.31	8.12	7.19	7.03	50.00	40.00	2.00
0.25	4.05	5.16	6.19	0.38	8.28	7.32	6.91	50.00	40.00	2.00
0.23	4.28	5.81	7.54	0.37	8.24	7.41	6.92	50.00	40.00	2.00
0.69	3.56	5.96	7.81	0.40	8.04	7.15	7.06	50.00	40.00	2.00
0.79	3.99	5.97	7.42	0.36	7.90	7.17	7.05	50.00	40.00	2.00
0.30	4.10	5.79	7.64	0.35	8.14	7.18	7.00	50.00	40.00	2.00
0.26	3.57	5.47	6.93	0.37	8.09	7.26	6.92	50.00	40.00	2.00
0.32	3.28	6.50	7.30	0.47	8.02	8.02	7.20	50.00	40.00	2.00
0.23	4.02	6.50	7.92	0.38	8.12	7.23	6.95	50.00	40.00	2.00
0.38	3.50	5.30	7.38	0.38	8.00	7.17	6.94	50.00	40.00	2.00
0.26	3.15	6.10	7.84	0.45	8.15	7.23	6.98	50.00	40.00	2.00
0.33	3.94	6.32	7.54	0.43	8.19	7.36	7.00	50.00	40.00	2.00
0.36	3.55	6.30	7.70	0.48	8.10	7.18	6.99	50.00	40.00	2.00
0.33	4.54	5.63	7.14	0.45	8.07	7.24	6.94	50.00	40.00	2.00
0.59	3.98	5.66	8.40	0.47	7.95	7.28	6.98	50.00	40.00	2.00
0.49	4.28	6.87	7.26	0.43	7.94	7.25	6.95	50.00	40.00	2.00
0.15	3.20	6.34	7.50	0.44	8.00	7.27	7.02	50.00	40.00	2.00
0.41	3.21	5.64	7.43	0.50	8.00	7.23	7.03	50.00	40.00	2.00
1.35	4.69	5.89	7.81	0.50	7.86	7.06	6.92	50.00	40.00	2.00
0.43	3.38	5.31	7.20	0.48	7.89	7.27	6.98	50.00	40.00	2.00
0.48	4.13	5.65	7.50	0.52	7.92	7.34	6.84	50.00	40.00	2.00
0.42	3.74	5.82	7.35	0.52	7.95	7.19	6.98	50.00	40.00	2.00
0.61	3.71	6.07	7.00	0.52	7.82	7.12	7.07	50.00	40.00	2.00
0.61	3.44	5.41	7.54	0.45	7.80	7.16	6.92	50.00	40.00	2.00
0.52	3.82	6.12	7.48	0.42	7.99	7.28	6.98	50.00	40.00	2.00
0.73	3.70	5.54	7.39	0.50	7.90	7.15	6.93	50.00	40.00	2.00
0.94	4.14	5.64	7.46	0.53	7.80	7.02	6.90	50.00	40.00	2.00
0.68	4.20	5.86	7.33	0.40	8.05	7.17	6.82	50.00	40.00	2.00
0.50	3.14	5.68	7.52	0.53	7.86	7.20	7.05	50.00	40.00	2.00
0.18	3.53	6.10	7.67	0.38	7.78	7.17	6.96	50.00	40.00	2.00
0.32	3.96	6.08	7.38	0.39	7.99	7.19	6.98	50.00	40.00	2.00
0.30	3.82	5.49	7.00	0.40	7.69	7.17	6.98	50.00	40.00	2.00
0.15	3.12	4.90	6.67	0.36	7.74	7.24	7.02	50.00	40.00	2.00
0.88	3.48	5.28	7.12	0.47	8.00	7.52	7.04	50.00	40.00	2.00
0.76	3.77	4.46	6.46	0.46	7.86	7.12	6.91	50.00	40.00	2.00
0.48	3.77	5.77	7.59	0.43	7.78	7.18	6.98	50.00	40.00	2.00
0.17	3.93	5.96	7.40	0.44	7.70	7.16	6.87	50.00	40.00	2.00
0.20	3.43	5.40	7.25	0.48	7.78	7.19	6.98	50.00	40.00	2.00
0.03	3.72	5.46	7.61	0.49	7.74	7.20	6.88	50.00	40.00	2.00
0.27	4.12	5.66	7.98	0.47	7.76	7.17	6.96	50.00	40.00	2.00
0.42	3.60	5.07	7.46	0.47	7.89	7.20	6.96	50.00	40.00	2.00
0.38	3.92	5.79	7.92	0.41	7.83	7.22	6.92	50.00	40.00	2.00
0.53	3.48	5.86	6.70	0.49	7.94	7.15	7.04	50.00	40.00	2.00
0.09	3.65	5.26	7.38	0.50	7.80	7.17	6.95	50.00	40.00	2.00
0.92	3.38	5.86	7.67	0.41	7.75	7.13	7.08	50.00	40.00	2.00
0.43	4.14	5.48	7.76	0.36	7.86	7.18	6.97	50.00	40.00	2.00
0.62	3.74	5.79	6.55	0.42	7.78	7.21	7.07	50.00	40.00	2.00
0.80	3.37	5.52	7.42	0.47	7.77	7.24	6.99	50.00	40.00	2.00
0.63	3.34	5.21	6.89	0.42	7.82	7.15	7.01	50.00	40.00	2.00
0.09	3.76	5.60	6.68	0.45	7.74	7.16	6.91	50.00	40.00	2.00
2.48	3.34	5.25	6.80	0.30	7.72	7.04	6.97	50.00	40.00	2.00
0.88	3.89	5.30	7.24	0.46	7.65	7.10	7.03	50.00	40.00	2.00
0.44	4.31	5.59	6.65	0.49	7.74	7.13	6.93	50.00	40.00	2.00
0.71	3.85	5.35	6.46	0.33	7.67	7.15	6.92	50.00	40.00	2.00
0.56	4.62	5.88	7.66	0.38	7.68	7.18	6.95	50.00	40.00	2.00
2.88	3.65	5.24	7.11	0.34	7.75	7.15	7.08	50.00	40.00	2.00
4.60	4.04	5.04	7.44	0.32	7.78	7.10	6.96	50.00	40.00	2.00
4.06	3.87	5.25	7.40	0.34	7.79	7.20	6.97	50.00	40.00	2.00
3.74	3.00	5.58	6.69	0.32	7.79	7.18	7.11	50.00	40.00	2.00
4.60	4.58	5.17	6.64	0.36	7.63	7.10	6.90	50.00	40.00	2.00
2.16	3.13	4.51	5.59	0.38	7.65	7.29	7.01	50.00	40.00	2.00
1.52	4.38	4.66	5.50	0.37	7.71	7.25	6.98	50.00	40.00	2.00
2.32	4.52	4.85	5.82	0.35	7.69	7.17	6.91	50.00	40.00	2.00
0.28	4.35	4.63	6.00	0.50	7.87	7.27	7.04	50.00	40.00	2.00
0.87	3.06	5.33	7.37	0.57	7.75	7.12	7.01	50.00	40.00	2.00
1.39	3.20	5.16	6.95	0.45	7.65	7.14	7.05	50.00	40.00	2.00
0.30	4.11	5.61	7.17	0.49	7.66	7.24	6.94	50.00	40.00	2.00
2.17	3.74	5.50	7.23	0.47	7.67	7.15	6.89	50.00	40.00	2.00
1.26	4.44	6.46	7.80	0.30	7.65	7.05	6.80	50.00	40.00	2.00
0.60	4.09	5.72	8.05	0.39	7.72	7.15	6.99	50.00	40.00	2.00
0.28	4.08	5.58	8.08	0.45	7.83	7.18	6.94	50.00	40.00	2.00
0.88	4.31	6.24	8.09	0.37	7.93	7.12	7.12	50.00	40.00	2.00
0.28	4.35	6.84	8.76	0.40	7.90	7.23	6.94	50.00	40.00	2.00
0.25	4.85	6.48	8.03	0.47	7.94	7.34	6.93	50.00	40.00	2.00
1.10	3.67	6.56	8.18	0.36	8.02	7.16	6.94	50.00	40.00	2.00
0.64	3.78	6.20	7.35	0.36	8.05	7.22	7.08	50.00	40.00	2.00
0.59	3.87	6.57	7.14	0.43	8.10	7.28	6.97	50.00	40.00	2.00
1.02	3.90	6.80	7.38	0.37	8.18	7.25	6.98	50.00	40.00	2.00
0.63	3.90	6.29	9.18	0.44	8.12	7.35	7.07	50.00	40.00	2.00
1.12	4.00	6.84	8.24	0.46	8.05	7.26	6.99	50.00	40.00	2.00
1.39	3.67	6.47	7.43	0.37	8.05	7.19	6.99	50.00	40.00	2.00
1.11	3.59	6.84	7.32	0.40	8.02	7.20	6.99	50.00	40.00	2.00
1.37	3.18	7.81	8.05	0.45	8.00	7.30	7.11	50.00	40.00	2.00
1.16	3.26	6.96	7.58	0.38	7.99	7.50	6.93	50.00	40.00	2.00
1.20	4.10	6.89	7.80	0.41	7.95	7.21	6.93	50.00	40.00	2.00
0.27	3.68	7.17	7.86	0.42	8.04	7.52	6.99	50.00	40.00	2.00
1.28	4.12	7.94	7.88	0.45	8.06	7.18	6.93	50.00	40.00	2.00
0.79	3.98	7.25	7.53	0.34	7.93	7.29	7.05	50.00	40.00	2.00
1.37	3.89	7.01	7.81	0.48	7.94	7.20	6.97	50.00	40.00	2.00
