0.74	4.16	3.44	4.48	0.40	8.00	7.37	7.12	40.00	30.00	2.00
0.62	3.54	3.25	4.23	0.50	7.83	7.32	7.08	40.00	30.00	2.00
0.62	3.40	2.94	4.03	0.57	7.71	7.20	6.95	50.00	40.00	2.00
1.09	4.02	3.22	4.20	0.49	7.93	7.33	7.09	50.00	40.00	2.00
1.07	3.54	3.38	4.74	0.32	7.76	7.34	7.08	50.00	40.00	2.00
0.77	3.32	3.10	4.36	0.37	7.74	7.26	7.05	50.00	30.00	2.00
1.99	3.02	3.22	4.82	0.42	7.80	7.12	7.08	50.00	30.00	2.00
2.30	3.30	3.59	5.32	0.45	7.58	7.10	6.93	50.00	40.00	2.00
3.35	4.21	3.31	5.97	0.46	7.70	6.98	6.90	60.00	50.00	2.00
2.88	3.06	4.01	5.71	1.15	7.55	7.12	7.03	60.00	40.00	5.00
0.47	3.45	3.84	5.95	1.10	7.56	7.12	6.93	60.00	50.00	5.00
4.15	3.33	3.92	6.47	1.63	7.51	6.95	6.92	60.00	50.00	5.00
2.79	3.18	3.62	5.02	0.29	8.12	7.15	7.20	60.00	50.00	2.00
2.60	4.12	3.92	5.51	0.39	7.87	7.25	7.08	50.00	40.00	2.00
2.82	3.80	4.06	5.89	0.43	7.68	7.09	6.94	50.00	40.00	2.00
2.76	3.85	4.64	4.86	0.37	7.80	7.12	6.90	50.00	40.00	2.00
1.90	4.42	3.85	5.12	0.32	7.92	7.17	6.99	50.00	40.00	2.00
2.44	3.62	3.34	4.70	0.37	7.97	7.16	7.00	50.00	40.00	2.00
2.67	3.24	3.41	4.67	0.52	7.88	7.08	6.91	50.00	40.00	2.00
1.78	3.47	3.62	5.10	0.49	7.81	7.12	7.02	50.00	40.00	2.00
2.12	3.54	3.94	6.63	0.44	7.49	7.01	6.82	50.00	40.00	2.00
2.38	3.82	4.09	6.35	0.61	7.63	7.03	6.95	50.00	40.00	2.00
2.22	4.12	4.34	6.66	0.49	7.64	7.07	6.98	50.00	40.00	2.00
3.90	3.40	4.12	7.20	0.36	7.60	6.92	6.84	50.00	40.00	2.00
2.82	3.64	4.12	6.56	0.53	7.63	6.97	6.86	50.00	40.00	2.00
1.09	3.81	4.31	6.94	0.60	7.61	7.07	6.93	50.00	40.00	2.00
2.82	4.17	5.58	7.46	0.68	7.45	7.19	6.89	60.00	50.00	2.00
4.35	2.92	5.74	8.60	0.80	7.42	6.88	6.80	60.00	50.00	5.00
2.77	3.36	4.75	7.42	1.27	7.36	6.89	6.87	80.00	50.00	5.00
2.97	4.05	4.43	7.08	1.60	7.40	6.56	6.75	60.00	50.00	5.00
3.89	2.81	4.47	6.78	0.96	7.61	6.94	6.98	60.00	50.00	5.00
3.66	3.47	3.63	6.07	0.98	7.38	6.89	6.86	60.00	50.00	5.00
3.21	3.66	3.66	4.95	0.75	7.60	7.00	6.82	50.00	40.00	2.00
1.11	3.74	3.46	5.12	0.67	7.76	7.04	6.77	50.00	40.00	2.00
2.54	3.42	3.44	4.62	0.80	7.54	6.93	6.82	50.00	30.00	2.00
2.08	3.60	3.99	4.72	0.68	7.79	7.04	6.90	50.00	30.00	2.00
2.22	2.87	2.44	4.26	0.63	7.53	6.98	6.90	50.00	40.00	2.00
2.17	3.16	3.85	5.51	0.99	7.30	6.90	6.70	50.00	40.00	5.00
2.18	3.35	3.62	5.49	1.10	7.38	6.85	6.65	50.00	40.00	5.00
1.75	4.03	3.45	6.10	0.93	7.53	7.47	6.70	60.00	40.00	5.00
2.33	3.83	3.26	4.41	1.10	7.40	6.90	6.74	60.00	40.00	5.00
3.34	3.65	2.76	5.10	0.57	7.51	6.86	6.72	60.00	40.00	5.00
3.29	4.48	4.37	6.49	0.92	7.32	6.80	6.70	60.00	40.00	5.00
3.56	3.94	5.70	8.65	1.76	7.18	6.68	6.62	80.00	50.00	5.00
2.43	4.82	4.99	7.50	1.92	7.27	6.84	6.67	80.00	50.00	5.00
3.52	3.90	4.50	7.96	3.48	7.45	6.72	6.61	80.00	40.00	5.00
0.76	3.64	3.45	5.77	0.88	7.45	7.07	6.79	60.00	50.00	5.00
0.72	3.28	3.74	5.16	1.25	7.63	7.20	6.82	60.00	50.00	5.00
2.74	3.72	3.09	5.18	0.75	7.60	6.94	6.69	40.00	40.00	5.00
1.89	4.00	2.76	4.99	0.79	7.36	6.93	6.78	60.00	40.00	2.00
3.17	2.15	2.69	4.58	0.87	7.23	6.84	6.78	60.00	40.00	2.00
2.84	3.85	3.28	5.10	0.90	7.33	6.92	6.73	60.00	40.00	5.00
0.42	4.34	3.18	5.33	1.00	7.33	6.89	6.73	60.00	50.00	5.00
0.22	4.23	3.12	6.21	1.20	7.40	7.15	6.76	60.00	50.00	5.00
0.93	3.80	3.50	5.72	0.72	7.23	6.88	6.70	60.00	50.00	5.00
0.32	4.25	3.15	5.78	0.93	7.37	6.91	6.66	60.00	50.00	5.00
0.56	4.20	2.87	5.48	0.88	7.48	6.99	6.65	60.00	50.00	5.00
0.30	4.77	2.98	6.28	0.90	7.44	7.00	6.60	60.00	50.00	5.00
0.64	3.78	3.77	6.27	0.89	7.36	6.82	6.70	60.00	50.00	5.00
0.86	3.70	3.11	6.09	0.88	7.22	6.84	6.56	60.00	50.00	5.00
0.78	4.10	3.52	6.89	0.85	7.22	6.80	6.72	60.00	50.00	5.00
0.48	3.84	4.36	6.91	0.96	7.31	6.85	6.71	60.00	50.00	5.00
1.04	3.96	3.95	6.26	0.58	7.32	6.89	6.64	80.00	50.00	5.00
1.02	4.33	3.90	6.93	0.59	7.28	6.85	6.40	80.00	60.00	5.00
0.68	4.24	4.66	7.47	0.69	7.22	6.78	6.68	80.00	60.00	5.00
1.60	3.43	3.88	6.67	0.67	7.20	6.66	6.55	80.00	60.00	5.00
1.41	4.19	4.24	6.52	0.77	7.19	6.65	6.54	80.00	60.00	5.00
1.00	4.05	3.82	6.24	0.80	7.22	6.89	6.55	80.00	60.00	5.00
1.30	3.92	3.56	6.50	0.90	7.21	6.70	6.50	80.00	60.00	5.00
1.70	4.24	3.18	6.26	0.54	7.34	6.76	6.62	70.00	50.00	5.00
2.02	3.54	3.51	6.11	0.76	7.36	6.74	6.63	70.00	50.00	5.00
1.90	4.02	3.09	5.50	0.80	7.46	6.70	6.60	70.00	50.00	5.00
2.04	4.10	2.54	5.10	0.46	7.59	6.79	6.62	70.00	40.00	5.00
2.36	4.23	3.05	4.38	0.89	7.39	6.72	6.64	60.00	40.00	5.00
1.65	4.21	2.36	4.02	0.92	7.37	6.78	6.50	60.00	40.00	5.00
2.20	4.42	3.00	4.44	0.80	7.52	6.80	6.55	60.00	40.00	5.00
2.12	4.20	2.73	4.68	0.75	7.53	6.81	6.62	60.00	40.00	5.00
1.72	4.08	2.58	4.23	0.79	7.55	6.88	6.69	60.00	40.00	5.00
2.40	3.74	2.64	4.33	0.74	7.63	6.80	6.70	60.00	40.00	5.00
1.85	3.96	2.60	4.30	0.73	7.43	6.85	6.50	60.00	40.00	5.00
2.81	4.90	2.42	4.92	0.70	7.40	6.65	6.44	60.00	40.00	5.00
1.68	4.04	2.88	4.89	0.70	7.50	6.62	6.63	60.00	40.00	5.00
2.01	4.69	2.77	4.47	0.60	7.37	6.72	6.42	60.00	40.00	5.00
1.85	4.87	3.23	4.99	0.73	7.46	6.74	6.45	60.00	40.00	5.00
1.57	4.99	2.87	4.88	0.71	7.65	6.89	6.49	60.00	40.00	5.00
1.76	3.77	3.89	4.90	0.60	7.66	6.85	6.60	60.00	40.00	5.00
1.65	3.43	3.14	4.78	0.69	7.64	6.89	6.57	60.00	40.00	5.00
1.38	4.19	3.07	4.42	0.86	7.62	6.83	6.58	60.00	40.00	5.00
1.77	3.88	2.74	4.59	0.64	7.51	6.84	6.65	60.00	40.00	5.00
2.35	4.30	2.87	4.30	0.67	7.66	6.80	6.61	50.00	40.00	2.00
1.88	4.12	2.96	4.19	0.78	7.56	6.78	6.60	60.00	40.00	5.00
1.30	4.68	2.80	4.06	0.86	7.45	6.90	6.61	60.00	40.00	5.00
2.64	4.38	2.54	4.40	0.69	7.59	6.71	6.51	60.00	40.00	5.00
1.00	4.15	2.62	4.98	0.89	7.62	6.85	6.73	50.00	40.00	5.00
0.55	4.53	2.79	4.24	0.79	7.53	6.92	6.70	60.00	40.00	5.00
0.76	4.89	2.74	4.46	0.87	7.61	6.88	6.67	50.00	40.00	5.00
0.80	4.80	3.27	4.51	0.73	7.78	7.07	6.70	60.00	40.00	5.00
0.47	3.62	3.06	4.84	0.70	7.85	7.10	6.78	60.00	40.00	5.00
0.72	4.10	3.10	4.59	0.72	7.99	7.28	6.80	60.00	40.00	2.00
0.50	4.96	2.85	4.68	0.69	7.87	7.09	6.74	50.00	30.00	2.00
0.72	4.24	3.04	4.78	0.82	7.88	7.08	6.82	50.00	30.00	2.00
0.54	4.75	3.39	5.10	0.50	7.74	7.08	6.77	50.00	30.00	2.00
0.84	4.23	3.21	4.74	0.73	7.80	7.04	6.70	50.00	30.00	2.00
0.46	4.20	3.23	4.96	0.70	7.70	7.02	6.77	50.00	30.00	2.00
0.44	4.69	3.39	5.10	0.78	7.74	7.06	6.72	50.00	30.00	2.00
0.48	4.79	3.44	5.01	0.83	7.84	7.08	6.75	50.00	30.00	2.00
0.46	3.54	3.64	5.25	0.75	7.82	7.04	6.86	50.00	40.00	5.00
1.80	4.12	3.59	5.36	0.52	7.71	6.93	6.65	50.00	50.00	2.00
0.66	4.60	3.68	5.89	0.79	7.75	7.00	6.75	50.00	40.00	2.00
0.51	4.13	3.64	5.85	0.50	7.69	7.02	6.85	50.00	40.00	2.00
0.70	4.16	3.52	5.72	0.56	7.76	7.06	6.68	50.00	40.00	2.00
0.79	3.74	3.57	5.65	0.79	7.79	7.08	6.82	50.00	40.00	2.00
0.58	3.91	3.75	6.18	0.61	7.78	7.18	6.75	50.00	40.00	2.00
0.56	4.04	3.68	5.95	0.61	7.82	7.03	6.67	50.00	40.00	2.00
0.72	4.12	3.58	5.26	0.58	7.92	7.23	6.86	50.00	40.00	2.00
0.46	4.03	4.11	6.23	0.58	7.96	7.15	6.82	50.00	40.00	2.00
0.66	4.28	3.63	5.96	0.50	8.09	7.10	6.78	50.00	40.00	2.00
0.71	4.24	4.16	5.74	0.79	7.80	7.10	6.72	50.00	40.00	2.00
0.62	4.14	4.04	5.42	0.84	7.81	7.10	6.78	50.00	40.00	2.00
0.48	4.07	3.90	5.35	0.75	7.78	7.20	6.77	50.00	40.00	2.00
0.98	4.52	4.02	5.50	0.94	7.89	7.10	6.82	50.00	40.00	2.00
0.59	4.76	4.19	5.65	0.72	7.94	7.09	6.87	50.00	40.00	2.00
0.61	4.07	4.69	5.94	0.99	7.82	7.24	6.88	50.00	40.00	2.00
0.62	3.63	4.54	6.78	0.92	7.88	7.10	6.84	50.00	40.00	2.00
0.59	3.80	4.92	6.74	0.98	7.63	7.05	6.78	50.00	40.00	2.00
0.70	4.08	4.77	6.96	0.48	7.74	7.02	6.80	50.00	40.00	2.00
0.88	4.34	4.95	7.34	0.38	7.88	7.12	6.80	50.00	40.00	2.00
0.59	4.48	5.33	7.07	0.36	7.95	7.08	6.83	50.00	40.00	2.00
0.70	4.14	4.81	6.96	0.37	8.04	7.03	6.80	50.00	40.00	2.00
0.63	4.21	5.02	7.86	0.50	8.06	7.08	6.82	50.00	40.00	2.00
0.32	3.73	4.88	6.90	0.48	7.95	7.07	6.90	50.00	40.00	2.00
0.48	4.12	4.60	6.74	0.45	7.95	7.06	6.92	50.00	40.00	2.00
0.54	4.40	4.34	6.93	0.35	7.92	7.18	6.89	50.00	40.00	2.00
0.50	4.04	4.51	6.98	0.40	7.75	7.12	6.86	50.00	40.00	2.00
0.51	4.37	4.29	6.39	0.48	7.64	7.06	6.79	50.00	40.00	2.00
0.97	2.42	4.22	6.43	0.47	7.76	7.12	6.87	50.00	40.00	2.00
0.70	4.00	4.50	6.39	0.32	7.82	7.05	6.88	50.00	40.00	2.00
0.32	4.13	4.00	6.71	0.29	7.75	6.96	6.89	50.00	40.00	2.00
0.39	4.42	3.99	6.58	0.38	7.84	7.17	6.82	50.00	40.00	2.00
0.22	4.45	4.33	6.79	0.49	7.82	7.01	6.85	50.00	40.00	2.00
0.35	4.34	4.73	7.01	0.31	7.87	7.15	6.98	50.00	40.00	2.00
0.82	3.69	5.07	6.80	0.37	7.90	7.23	6.93	50.00	40.00	2.00
0.29	4.31	5.65	7.00	0.34	7.91	7.13	6.90	50.00	40.00	2.00
0.72	3.67	5.83	7.64	0.40	7.87	7.06	6.99	50.00	40.00	2.00
0.55	4.28	5.79	7.86	0.48	7.88	7.09	6.97	50.00	40.00	2.00
0.46	3.99	5.42	7.69	0.34	7.97	7.22	7.01	50.00	40.00	2.00
0.76	4.09	5.44	7.25	0.49	7.94	7.19	7.03	50.00	40.00	2.00
0.11	3.90	5.18	6.78	0.32	7.98	7.16	6.96	50.00	40.00	2.00
0.28	3.39	5.47	7.42	0.35	8.15	7.32	7.10	50.00	40.00	2.00
0.41	4.40	5.62	6.50	0.35	8.11	7.25	7.04	50.00	40.00	2.00
0.36	4.01	5.23	6.48	0.42	8.30	7.28	6.93	50.00	40.00	2.00
0.27	4.32	5.86	7.51	0.41	8.18	7.26	6.93	50.00	40.00	2.00
0.58	4.15	6.23	8.53	0.36	8.00	7.38	7.00	50.00	40.00	2.00
0.30	4.38	5.80	7.69	0.37	7.82	7.43	6.96	50.00	40.00	2.00
0.45	3.64	5.88	7.58	0.38	7.95	7.20	6.95	50.00	40.00	2.00
0.29	3.69	5.80	7.60	0.32	8.02	7.20	6.94	50.00	40.00	2.00
0.06	3.86	5.60	8.02	0.40	8.00	8.00	7.30	50.00	40.00	2.00
0.61	4.10	6.20	7.29	0.40	8.16	7.20	6.87	50.00	40.00	2.00
0.37	3.72	6.15	7.32	0.37	7.95	7.22	6.97	50.00	40.00	2.00
0.26	2.94	6.61	7.73	0.46	8.08	7.22	6.97	50.00	40.00	2.00
0.24	3.98	6.28	7.56	0.40	8.22	7.32	6.95	50.00	40.00	2.00
0.37	3.60	5.49	7.64	0.47	8.09	7.19	7.05	50.00	40.00	2.00
0.70	4.72	6.22	7.16	0.43	8.00	7.18	6.87	50.00	40.00	2.00
0.65	4.26	6.63	7.51	0.49	7.94	7.16	6.95	50.00	40.00	2.00
0.18	4.01	6.10	7.46	0.46	7.91	7.23	6.99	50.00	40.00	2.00
0.28	3.09	5.94	7.83	0.50	7.93	7.16	7.03	50.00	40.00	2.00
1.08	3.61	5.80	7.54	0.47	7.92	7.28	7.00	50.00	40.00	2.00
0.40	4.46	6.04	7.83	0.48	7.84	7.19	6.96	50.00	40.00	2.00
1.48	3.55	5.79	8.02	0.46	7.86	7.05	7.00	50.00	40.00	2.00
0.33	3.66	5.79	7.21	0.54	7.88	7.16	6.93	50.00	40.00	2.00
0.48	3.43	6.15	7.50	0.50	7.88	7.13	7.02	50.00	40.00	2.00
0.48	3.66	5.54	7.38	0.58	7.80	7.18	7.00	50.00	40.00	2.00
0.55	3.92	5.24	7.16	0.38	7.81	7.12	6.93	50.00	40.00	2.00
0.49	3.74	5.80	7.03	0.45	7.80	7.31	7.00	50.00	40.00	2.00
0.64	3.72	6.22	7.21	0.52	7.81	7.14	6.92	50.00	40.00	2.00
0.51	4.36	5.52	6.95	0.60	7.78	7.10	6.89	50.00	40.00	2.00
0.17	4.24	5.88	7.34	0.35	7.81	7.20	6.89	50.00	40.00	2.00
0.48	3.22	5.74	7.63	0.58	7.88	7.21	7.08	50.00	40.00	2.00
0.34	3.46	5.33	7.30	0.40	7.70	7.14	6.91	50.00	40.00	2.00
0.17	3.36	5.62	7.36	0.40	7.90	7.23	6.88	50.00	40.00	2.00
0.28	3.69	5.55	6.94	0.43	7.80	7.22	6.94	50.00	40.00	2.00
0.10	3.10	5.16	7.47	0.41	7.78	7.26	6.98	50.00	40.00	2.00
0.46	4.08	5.41	7.46	0.40	8.04	7.35	7.10	50.00	40.00	2.00
0.24	3.60	4.75	6.62	0.47	7.93	7.24	6.92	50.00	40.00	2.00
0.78	3.73	5.73	7.63	0.47	7.92	7.15	6.99	50.00	40.00	2.00
0.61	3.15	5.77	7.47	0.45	7.73	7.10	6.93	50.00	40.00	2.00
0.23	3.71	5.74	7.25	0.46	7.70	7.13	6.94	50.00	40.00	2.00
0.09	4.08	5.25	7.16	0.38	7.73	7.14	6.89	50.00	40.00	2.00
0.23	3.90	6.19	7.86	0.46	7.87	7.19	6.88	50.00	40.00	2.00
0.53	3.47	5.71	7.43	0.46	7.83	7.16	7.03	50.00	40.00	2.00
0.26	3.95	5.88	7.90	0.46	7.94	7.25	6.98	50.00	40.00	2.00
0.28	3.80	5.10	7.96	0.43	7.78	7.16	7.05	50.00	40.00	2.00
0.77	3.18	4.93	6.83	0.50	7.81	7.11	6.94	50.00	40.00	2.00
0.98	3.10	5.49	7.31	0.37	7.77	7.11	7.05	50.00	40.00	2.00
0.55	3.60	5.56	7.10	0.37	7.82	7.15	6.99	50.00	40.00	2.00
0.94	4.07	5.36	7.19	0.36	7.77	7.15	7.00	50.00	40.00	2.00
0.16	3.27	5.24	7.15	0.46	7.78	7.21	6.98	50.00	40.00	2.00
0.33	3.65	5.50	6.92	0.38	7.79	7.21	6.93	50.00	40.00	2.00
0.12	3.49	5.47	7.15	0.40	7.72	7.25	6.90	50.00	40.00	2.00
0.81	3.39	5.64	6.98	0.40	7.73	7.17	6.98	50.00	40.00	2.00
0.18	3.75	5.73	7.38	0.44	7.68	7.20	7.02	50.00	40.00	2.00
0.78	4.35	5.39	6.91	0.49	7.66	7.13	6.95	50.00	40.00	2.00
0.99	3.70	5.41	6.70	0.38	7.64	7.12	6.93	50.00	40.00	2.00
0.92	4.55	5.72	7.93	0.43	7.67	7.16	6.94	50.00	40.00	2.00
1.72	3.99	5.74	6.73	0.32	7.68	7.24	7.11	50.00	40.00	2.00
4.70	4.10	5.19	6.78	0.33	7.76	7.07	6.94	50.00	40.00	2.00
4.36	4.09	5.18	7.14	0.35	7.77	7.17	6.96	50.00	40.00	2.00
4.77	2.78	5.03	6.61	0.33	7.76	7.12	7.04	50.00	40.00	2.00
3.21	3.76	5.76	6.59	0.45	7.71	7.22	6.88	50.00	40.00	2.00
2.10	2.96	5.14	6.20	0.41	7.63	7.24	7.02	50.00	40.00	2.00
1.86	4.28	4.73	5.58	0.38	7.72	7.23	6.97	50.00	40.00	2.00
2.26	4.86	4.82	5.86	0.36	7.62	7.20	6.87	50.00	40.00	2.00
0.29	4.24	4.35	6.38	0.50	7.76	7.22	7.03	50.00	40.00	2.00
0.42	4.18	5.29	6.53	0.54	7.77	7.25	6.89	50.00	40.00	2.00
1.44	3.16	5.10	6.89	0.44	7.64	7.13	7.07	50.00	40.00	2.00
0.21	4.13	5.95	7.70	0.50	7.66	7.20	6.99	50.00	40.00	2.00
2.06	3.82	5.99	7.09	0.50	7.66	7.07	6.88	50.00	40.00	2.00
1.38	4.65	6.25	7.32	0.33	7.67	7.06	6.81	50.00	40.00	2.00
0.26	4.26	6.37	8.10	0.41	7.71	7.20	6.99	50.00	40.00	2.00
0.26	4.22	5.72	8.12	0.42	7.90	7.16	6.88	50.00	40.00	2.00
0.20	4.27	6.49	8.87	0.40	7.82	7.23	7.23	50.00	40.00	2.00
0.20	4.49	6.21	8.12	0.44	7.86	7.32	6.90	50.00	40.00	2.00
0.63	4.96	6.55	8.84	0.46	7.84	7.24	6.91	50.00	40.00	2.00
1.19	3.55	6.84	8.09	0.29	7.95	7.20	6.92	50.00	40.00	2.00
0.60	4.09	5.70	7.92	0.40	8.00	7.23	7.07	50.00	40.00	2.00
0.57	4.37	6.73	7.10	0.44	7.87	7.20	6.96	50.00	40.00	2.00
1.12	3.96	6.78	7.32	0.41	8.22	7.29	6.99	50.00	40.00	2.00
0.31	3.91	6.12	7.20	0.46	8.11	7.33	7.04	50.00	40.00	2.00
1.46	4.30	6.21	7.80	0.44	8.02	7.18	6.97	50.00	40.00	2.00
0.70	3.50	6.39	7.01	0.38	8.03	7.29	6.97	50.00	40.00	2.00
1.31	3.63	6.96	7.20	0.42	8.06	7.18	6.96	50.00	40.00	2.00
2.00	3.70	7.13	7.65	0.46	7.97	7.18	7.06	50.00	40.00	2.00
1.52	3.70	7.01	7.64	0.36	7.95	7.18	7.00	50.00	40.00	2.00
1.43	3.83	6.92	7.68	0.41	7.88	7.16	6.92	50.00	40.00	2.00
0.65	3.49	6.35	6.93	0.38	8.01	7.23	6.95	50.00	40.00	2.00
1.13	4.30	7.37	7.69	0.43	7.98	7.21	6.86	50.00	40.00	2.00
0.52	4.14	7.19	7.68	0.36	7.97	7.18	7.07	50.00	40.00	2.00
1.51	4.29	7.14	8.06	0.40	7.93	7.17	6.94	50.00	40.00	2.00
